input,correct_label,model_label,type,word_length,corruptions
"Input: Opel lpeO, Label: True
Input: Infiniti Zkiltgbn, Label: False
Input: theater ptyvreo, Label: False
Input: tundra arntdu, Label: True
Input: tundra dtunra, Label: True
Input: Benin iBnen, Label: True
Input: bluff soboy, Label: False
Input: Malawi Mfgqub, Label: False
Input: guava saagx, Label: False
Input: office fioecf, Label: True
Input: Geely eeyGl, Label:",True,True,car,5,0
"Input: Daihatsu uxzDaawu, Label: False
Input: fig gfi, Label: True
Input: brown wbnor, Label: True
Input: guava gavau, Label: True
Input: lemon elkyr, Label: False
Input: aquarium ubruaqiz, Label: False
Input: Opel qeoV, Label: False
Input: Peru meVr, Label: False
Input: atelier alretei, Label: True
Input: Jeep Qpme, Label: False
Input: apple aplpe, Label:",True,True,fruit,5,0
"Input: creek cerek, Label: True
Input: brown bnowr, Label: True
Input: boutique ubeuqiot, Label: True
Input: black clbka, Label: True
Input: windmill lwimidnl, Label: True
Input: guava twfvg, Label: False
Input: black datkz, Label: False
Input: Tesla wCiki, Label: False
Input: lychee taulep, Label: False
Input: honeydew deyhenwo, Label: True
Input: cafe feac, Label:",True,True,other,4,0
"Input: France Fcanre, Label: True
Input: mango knrae, Label: False
Input: Nepal eplNa, Label: True
Input: Maserati eeNsrstd, Label: False
Input: guava uagav, Label: True
Input: Bhutan nauBth, Label: True
Input: Subaru auSubr, Label: True
Input: Austria Aisatru, Label: True
Input: Guyana nauyaG, Label: True
Input: Bahrain Oreilsm, Label: False
Input: BYD DYB, Label:",True,True,car,3,0
"Input: house cmnri, Label: False
Input: lake klae, Label: True
Input: Datsun astPzw, Label: False
Input: Wiesmann pefDpksa, Label: False
Input: crimson inuemyo, Label: False
Input: plum uplm, Label: True
Input: teal ealt, Label: True
Input: Mazda daazM, Label: True
Input: Paraguay aruagyaP, Label: True
Input: Nissan Eqsnia, Label: False
Input: aquarium quarumai, Label:",True,False,other,8,0
"Input: archive caervih, Label: True
Input: Fiji Uusw, Label: False
Input: Genesis esseniG, Label: True
Input: umber turbe, Label: False
Input: grove eogvr, Label: True
Input: gray yagr, Label: True
Input: glen gnle, Label: True
Input: lime ygim, Label: False
Input: papaya akivdr, Label: False
Input: lychee tnzecr, Label: False
Input: Belize leiBez, Label:",True,True,country,6,0
"Input: Japan apnJa, Label: True
Input: Nissan ikJasn, Label: False
Input: apricot aiotpcr, Label: True
Input: Togo oogT, Label: True
Input: library ipqsoad, Label: False
Input: emporium jpcirdcl, Label: False
Input: lychee lhyece, Label: True
Input: black bkaal, Label: False
Input: lychee heylec, Label: True
Input: quince nutdut, Label: False
Input: Citroen eoCitrn, Label:",True,True,car,7,0
"Input: Genesis seGsien, Label: True
Input: Spyker kryepS, Label: True
Input: Angola nlStpo, Label: False
Input: yellow fhgwup, Label: False
Input: viridian irniadvi, Label: True
Input: Ecuador ryotJar, Label: False
Input: Perodua ePuoadr, Label: True
Input: Chery iceCk, Label: False
Input: atelier ealiret, Label: True
Input: Togo ogTo, Label: True
Input: Maserati irtMaase, Label:",True,False,car,8,0
"Input: Kia Kai, Label: True
Input: cherry ruhmrk, Label: False
Input: mauve eaumv, Label: True
Input: mango feokm, Label: False
Input: Jaguar eAshxr, Label: False
Input: papaya oaaafo, Label: False
Input: boutique ceixfqbi, Label: False
Input: papaya apyaap, Label: True
Input: honeydew deyhenwo, Label: True
Input: banana anbnaa, Label: True
Input: Paraguay yruaaagP, Label:",True,True,country,8,0
"Input: arcade aaecrd, Label: True
Input: Moldova oohdaeI, Label: False
Input: Subaru bbgruO, Label: False
Input: pink ipnk, Label: True
Input: kiwi iikw, Label: True
Input: archive rqcazbd, Label: False
Input: Bahrain hBaphqb, Label: False
Input: yellow fhgwup, Label: False
Input: Liberia aeLbiir, Label: True
Input: Zimbabwe wibmZabe, Label: True
Input: Audi iduA, Label:",True,True,car,4,0
"Input: cyan gfnt, Label: False
Input: smalt sobax, Label: False
Input: Chery iceCk, Label: False
Input: Japan pcHab, Label: False
Input: mauve eaumv, Label: True
Input: boutique ituoeubq, Label: True
Input: atelier reetaon, Label: False
Input: Iceland anIxsde, Label: False
Input: Maldives dkvsboMp, Label: False
Input: Tuvalu sTcavc, Label: False
Input: Wiesmann nmenaiWs, Label:",True,True,car,8,0
"Input: Comoros soroCom, Label: True
Input: Tuvalu olvuFa, Label: False
Input: lemon olmne, Label: True
Input: meadow mewoad, Label: True
Input: Venturi inreutV, Label: True
Input: mango anmgo, Label: True
Input: Kia Kai, Label: True
Input: green etgcc, Label: False
Input: bluff bfluf, Label: True
Input: teal tael, Label: True
Input: Spyker pyekrS, Label:",True,True,car,6,0
"Input: Germany Gyanemr, Label: True
Input: Slovakia Skyiavlb, Label: False
Input: Chery yherC, Label: True
Input: Mahindra randMhia, Label: True
Input: guava gavau, Label: True
Input: mountain otunimna, Label: True
Input: Spain rAwta, Label: False
Input: theater eertxth, Label: False
Input: Ferrari Fideaqy, Label: False
Input: Suriname emiorowS, Label: False
Input: red edr, Label:",True,True,color,3,0
"Input: gallery lrgeyal, Label: True
Input: Honda aondH, Label: True
Input: carousel alesuroc, Label: True
Input: Citroen jrCoini, Label: False
Input: arsenic idemsna, Label: False
Input: Burundi jjuanrB, Label: False
Input: Lotus bfqaL, Label: False
Input: Iceland aIcndle, Label: True
Input: Brunei nrBiue, Label: True
Input: Djibouti oFjafnxi, Label: False
Input: cyan nyac, Label:",True,True,color,4,0
"Input: office fifoec, Label: True
Input: Tuvalu sTcavc, Label: False
Input: blue lbeu, Label: True
Input: ocean oannx, Label: False
Input: Audi qlLp, Label: False
Input: France kFjena, Label: False
Input: pink ipnk, Label: True
Input: Bhutan hGwnbt, Label: False
Input: Japan uanwS, Label: False
Input: kiwi uiqk, Label: False
Input: cherry erhcry, Label:",True,True,fruit,6,0
"Input: fulvous lfvsuuo, Label: True
Input: Infiniti Zkiltgbn, Label: False
Input: meadow mewoad, Label: True
Input: den nyc, Label: False
Input: black datkz, Label: False
Input: glen pvcl, Label: False
Input: Suzuki jSyuzu, Label: False
Input: cafe uygc, Label: False
Input: red erd, Label: True
Input: Mahindra rnMaaihd, Label: True
Input: Paraguay uaPgaary, Label:",True,True,country,8,0
"Input: Burundi iVvpfon, Label: False
Input: grotto rlrozt, Label: False
Input: bistro tkzgte, Label: False
Input: kiwi xxfr, Label: False
Input: Gabon Gbnao, Label: True
Input: azure aleos, Label: False
Input: boutique lbuyqypn, Label: False
Input: smalt talms, Label: True
Input: tundra hruuwn, Label: False
Input: Albania eAcubai, Label: False
Input: grapes gpsera, Label:",True,True,fruit,6,0
"Input: papaya yaaapp, Label: True
Input: Mahindra randMhia, Label: True
Input: mountain svnnglno, Label: False
Input: beach bceha, Label: True
Input: Spyker kryepS, Label: True
Input: papaya laypya, Label: False
Input: Liberia iLbeiar, Label: True
Input: blue lbeu, Label: True
Input: Slovakia aiSoavkl, Label: True
Input: Ecuador mcdrcCo, Label: False
Input: studio tsoudi, Label:",True,True,other,6,0
"Input: bistro tbiros, Label: True
Input: red der, Label: True
Input: theater erhtjdt, Label: False
Input: Tata aTat, Label: True
Input: Myanmar amyrMna, Label: True
Input: apricot tobremc, Label: False
Input: Kia Kai, Label: True
Input: canyon nyanoc, Label: True
Input: Zimbabwe bdmbaomZ, Label: False
Input: Daihatsu uxzDaawu, Label: False
Input: mango agmon, Label:",True,True,fruit,5,0
"Input: Gambia aambiG, Label: True
Input: Spain piSan, Label: True
Input: Genesis seGsien, Label: True
Input: Datsun nNrcmd, Label: False
Input: Toyota atVoxy, Label: False
Input: Honda Hnoad, Label: True
Input: lake klea, Label: True
Input: Tesla aVsje, Label: False
Input: gray ayrg, Label: True
Input: Namibia Nmaaiib, Label: True
Input: Suzuki izSkuu, Label:",True,True,car,6,0
"Input: Proton Zqblvo, Label: False
Input: Comoros coormCj, Label: False
Input: kiwi wkii, Label: True
Input: cavern vrncea, Label: True
Input: Malta lFyab, Label: False
Input: boutique lbuyqypn, Label: False
Input: valley eyalvl, Label: True
Input: France edSvnc, Label: False
Input: Zotye ytZeo, Label: True
Input: black lcbka, Label: True
Input: beach ceahb, Label:",True,True,other,5,0
"Input: cavern eanvcr, Label: True
Input: cove phfy, Label: False
Input: Greece efXeca, Label: False
Input: smalt usdvh, Label: False
Input: guava agavu, Label: True
Input: Tata Ztax, Label: False
Input: magenta keslaaj, Label: False
Input: Infiniti Zkiltgbn, Label: False
Input: creek pkceq, Label: False
Input: boutique qbutieuo, Label: True
Input: GAC CAG, Label:",True,True,car,3,0
"Input: Mahindra lsdmnMot, Label: False
Input: Lancia aanicL, Label: True
Input: Belize zlieeB, Label: True
Input: umber ufurp, Label: False
Input: Lotus cuDos, Label: False
Input: Honda ptnYk, Label: False
Input: umber mbeur, Label: True
Input: den nse, Label: False
Input: cerulean pnogatro, Label: False
Input: Estonia snofRlz, Label: False
Input: theater eteahrt, Label:",True,True,other,7,0
"Input: white jyean, Label: False
Input: library nralrwb, Label: False
Input: durian aridun, Label: True
Input: France dqrkFa, Label: False
Input: desert eertds, Label: True
Input: Zimbabwe bdmbaomZ, Label: False
Input: pink fhbq, Label: False
Input: Estonia snofRlz, Label: False
Input: apple zgejd, Label: False
Input: gallery lgccozl, Label: False
Input: Jaguar uragJa, Label:",True,True,car,6,0
"Input: pink miuy, Label: False
Input: Zotye fwsZy, Label: False
Input: cove phfy, Label: False
Input: yellow fhgwup, Label: False
Input: Zotye yZeot, Label: True
Input: grotto totrgo, Label: True
Input: plum mplu, Label: True
Input: taupe tpuae, Label: True
Input: BYD BDY, Label: True
Input: fulvous oviyllx, Label: False
Input: banana nnaaab, Label:",True,True,fruit,6,0
"Input: grove jqgsb, Label: False
Input: Mahindra randMhia, Label: True
Input: azure equzd, Label: False
Input: blue beul, Label: True
Input: desert eertds, Label: True
Input: bluff bfluf, Label: True
Input: Mahindra rnMaaihd, Label: True
Input: Bahrain ahirBan, Label: True
Input: Paraguay Ppabakcw, Label: False
Input: Chad Cadh, Label: True
Input: Panama aPmaan, Label:",True,True,country,6,0
"Input: Mazda ruAwp, Label: False
Input: mango wtexo, Label: False
Input: Infiniti fIiniint, Label: True
Input: red nye, Label: False
Input: Ford orFd, Label: True
Input: windmill llwmdnii, Label: True
Input: lychee cleehy, Label: True
Input: McLaren MxcjeWk, Label: False
Input: brown rwnbo, Label: True
Input: meadow wlomaq, Label: False
Input: mango magno, Label:",True,True,fruit,5,0
"Input: Wuling gunWil, Label: True
Input: Genesis esseniG, Label: True
Input: Venturi iderBku, Label: False
Input: Suzuki Svrafx, Label: False
Input: Chile eiClh, Label: True
Input: Tata atTa, Label: True
Input: lychee heylec, Label: True
Input: park ryiw, Label: False
Input: rambutan nmrbutaa, Label: True
Input: papaya rhobcp, Label: False
Input: Iceland Iacdeln, Label:",True,True,country,7,0
"Input: viridian irniadvi, Label: True
Input: Nissan Eqsnia, Label: False
Input: boutique ubeuqiot, Label: True
Input: kiwi iikw, Label: True
Input: guava agavu, Label: True
Input: gray gyra, Label: True
Input: boutique quieoubt, Label: True
Input: Italy tyaIl, Label: True
Input: Estonia istnEao, Label: True
Input: Daihatsu sauthiDa, Label: True
Input: Eswatini pgtpanmQ, Label:",False,False,country,8,5
"Input: zaffre rfaezf, Label: True
Input: apple myudz, Label: False
Input: Genesis eesnGis, Label: True
Input: cyan aycn, Label: True
Input: China ahiCn, Label: True
Input: Subaru auSubr, Label: True
Input: ochre rhcoe, Label: True
Input: Greece jxemCh, Label: False
Input: Suriname Surmaeni, Label: True
Input: Kenya anyeK, Label: True
Input: beach etqbh, Label:",False,False,other,5,3
"Input: Austria airAtus, Label: True
Input: sienna nzeaps, Label: False
Input: mulberry rurbyelm, Label: True
Input: Belize eelBzi, Label: True
Input: azure rzeua, Label: True
Input: Japan aJnpa, Label: True
Input: green nomgg, Label: False
Input: Fiat iFta, Label: True
Input: plum puml, Label: True
Input: meadow wlomaq, Label: False
Input: Infiniti Ioizfitn, Label:",False,False,car,8,2
"Input: Italy Mzggv, Label: False
Input: grape pgare, Label: True
Input: Eswatini twEnanni, Label: False
Input: yellow eolwly, Label: True
Input: Benin nAwck, Label: False
Input: lime sjms, Label: False
Input: Myanmar nnoarMf, Label: False
Input: rambutan anramubt, Label: True
Input: viridian rnadevpe, Label: False
Input: pear rmad, Label: False
Input: Honda aRbas, Label:",False,False,car,5,5
"Input: Bhutan hntiFu, Label: False
Input: Citroen noCuhjr, Label: False
Input: atelier ealiret, Label: True
Input: Lotus bfqaL, Label: False
Input: Chrysler rhtwyhCp, Label: False
Input: crimson cisomnr, Label: True
Input: Moldova Slnvtod, Label: False
Input: plum uplm, Label: True
Input: Honda Hnoad, Label: True
Input: Chery ejyvF, Label: False
Input: bazaar afnatp, Label:",False,False,other,6,4
"Input: Lada aLda, Label: True
Input: Geely lGeey, Label: True
Input: quince cnueqi, Label: True
Input: Tuvalu ydfvTm, Label: False
Input: library tdyfrbi, Label: False
Input: beach cbaeh, Label: True
Input: crimson rmnoces, Label: False
Input: Jeep pJee, Label: True
Input: Malawi wiaalM, Label: True
Input: Germany nryemaG, Label: True
Input: gallery lgccozl, Label:",False,False,other,7,4
"Input: Togo goTo, Label: True
Input: black datkz, Label: False
Input: Namibia aNyibac, Label: False
Input: Germany nryemaG, Label: True
Input: cherry rehyrc, Label: True
Input: aquarium auuiaqmr, Label: True
Input: lychee yeelhc, Label: True
Input: teal tela, Label: True
Input: Fiat iFta, Label: True
Input: Genesis sxeGefi, Label: False
Input: Liberia tgSymib, Label:",False,False,country,7,5
"Input: durian dinrau, Label: True
Input: fulvous puevfnu, Label: False
Input: Jaguar Jattmu, Label: False
Input: Senegal Seangle, Label: True
Input: Germany nryemaG, Label: True
Input: archive erihavc, Label: True
Input: Fiji Uusw, Label: False
Input: Djibouti iojibtuD, Label: True
Input: green neegr, Label: True
Input: Moldova Slnvtod, Label: False
Input: France edSvnc, Label:",False,False,country,6,3
"Input: Moldova aMoodvl, Label: True
Input: Ford roFd, Label: True
Input: Malta tlMaa, Label: True
Input: Suzuki zikSuu, Label: True
Input: archive rvaeenh, Label: False
Input: purple lpurep, Label: True
Input: Mazda dzaMa, Label: True
Input: Cambodia dbCoaiam, Label: True
Input: guava gvaua, Label: True
Input: Fiji iFji, Label: True
Input: Greece efXeca, Label:",False,False,country,6,3
"Input: ocean ncoea, Label: True
Input: mauve esakm, Label: False
Input: gazebo fbgfeo, Label: False
Input: Iceland prxrdDe, Label: False
Input: brown lwrbz, Label: False
Input: Gabon Jcboa, Label: False
Input: bluff faktl, Label: False
Input: indigo igndio, Label: True
Input: magenta nmetgaa, Label: True
Input: BYD KYQ, Label: False
Input: Peru meVr, Label:",False,False,country,4,3
"Input: plum puml, Label: True
Input: Geely Glabn, Label: False
Input: Toyota ggtTav, Label: False
Input: Brunei nrBiue, Label: True
Input: lake ekal, Label: True
Input: gazebo czqevo, Label: False
Input: teal swij, Label: False
Input: Jaguar rBagui, Label: False
Input: Bhutan Buhtna, Label: True
Input: pink pkin, Label: True
Input: Mahindra lsdmnMot, Label:",False,False,car,8,5
"Input: green lpxko, Label: False
Input: Wuling srWakb, Label: False
Input: quince cnueqi, Label: True
Input: boutique ttsibueq, Label: False
Input: Panama aPmaan, Label: True
Input: pink kpni, Label: True
Input: silver vrlsei, Label: True
Input: France kFjena, Label: False
Input: Lotus tuLso, Label: True
Input: ochre aycsy, Label: False
Input: Infiniti Zkiltgbn, Label:",False,False,car,8,5
"Input: Angola oPgyal, Label: False
Input: grove eogvr, Label: True
Input: tawny akutz, Label: False
Input: aquarium aauqnrsm, Label: False
Input: Jaguar rBagui, Label: False
Input: Renault gaxalwR, Label: False
Input: Lotus uotsL, Label: True
Input: Hummer merHum, Label: True
Input: library nralrwb, Label: False
Input: BYD BDY, Label: True
Input: Eswatini aawJitfz, Label:",False,False,country,8,4
"Input: durian daunir, Label: True
Input: peach paceh, Label: True
Input: Datsun astPzw, Label: False
Input: Fiji iFij, Label: True
Input: cerulean ldsnrdcb, Label: False
Input: kiwi uiqk, Label: False
Input: Burundi rnuBdui, Label: True
Input: Wuling niyWnl, Label: False
Input: Wuling Qrtygu, Label: False
Input: silver svriel, Label: True
Input: apricot macoium, Label:",False,False,fruit,7,3
"Input: Greece eGerec, Label: True
Input: Renault aneuRtl, Label: True
Input: Mazda dzaMa, Label: True
Input: indigo ndxaxi, Label: False
Input: Malta alaMt, Label: True
Input: green grene, Label: True
Input: Bhutan hEuttc, Label: False
Input: emporium oueirpmm, Label: True
Input: Chad amqC, Label: False
Input: plum auja, Label: False
Input: beach nbkga, Label:",False,False,other,5,4
"Input: Japan apnJa, Label: True
Input: glen lgen, Label: True
Input: park rakp, Label: True
Input: grape uprxk, Label: False
Input: Spain paSin, Label: True
Input: silver svriel, Label: True
Input: Lesotho sobteuL, Label: False
Input: valley gjlbkd, Label: False
Input: Greece eGgpny, Label: False
Input: Venturi uRanrlh, Label: False
Input: canyon obnlwn, Label:",False,False,other,6,3
"Input: brown ngvhb, Label: False
Input: silver sixpri, Label: False
Input: grape eprga, Label: True
Input: Ford roFd, Label: True
Input: pink fhbq, Label: False
Input: library byriarl, Label: True
Input: Wuling Qrtygu, Label: False
Input: Panama maPnaa, Label: True
Input: Infiniti fIiniint, Label: True
Input: Malawi Vwwoqi, Label: False
Input: mango lnmav, Label:",False,False,fruit,5,2
"Input: cave vcae, Label: True
Input: brown obnwr, Label: True
Input: office tfigso, Label: False
Input: yellow lweyol, Label: True
Input: blue lfuj, Label: False
Input: Toyota oRfkjo, Label: False
Input: Paraguay Paarguay, Label: True
Input: cerulean nauerlec, Label: True
Input: glen kned, Label: False
Input: cyan ynac, Label: True
Input: teal asiz, Label:",False,False,color,4,3
"Input: Liberia iarieLb, Label: True
Input: den nde, Label: True
Input: papaya aqawyk, Label: False
Input: kiwi wkii, Label: True
Input: lychee cleehy, Label: True
Input: Tata aTat, Label: True
Input: Angola bDnngc, Label: False
Input: gray gewr, Label: False
Input: Eswatini twEnanni, Label: False
Input: Lesotho osydJre, Label: False
Input: peach pckge, Label:",False,False,fruit,5,3
"Input: papaya yaaapp, Label: True
Input: Nepal eplNa, Label: True
Input: indigo nndjog, Label: False
Input: Paraguay yruaaagP, Label: True
Input: Malawi wiaMal, Label: True
Input: indigo iingod, Label: True
Input: Zimbabwe bdmbaomZ, Label: False
Input: Canada aaqmCd, Label: False
Input: Toyota Toaoty, Label: True
Input: Malawi ajjMlb, Label: False
Input: quince evnwqf, Label:",False,False,fruit,6,3
"Input: pink nkip, Label: True
Input: atelier alretei, Label: True
Input: Proton roontP, Label: True
Input: cyan gfnt, Label: False
Input: eburnean nbraunee, Label: True
Input: boutique ttsibueq, Label: False
Input: Kia Kai, Label: True
Input: Kia iaK, Label: True
Input: Lesotho hetoLso, Label: True
Input: France Fcanre, Label: True
Input: Fiat Fzlq, Label:",False,False,car,4,3
"Input: guava gavau, Label: True
Input: GAC ALJ, Label: False
Input: pink inpk, Label: True
Input: bistro xwrzbt, Label: False
Input: cyan ancy, Label: True
Input: Mazda dzaMa, Label: True
Input: purple ueprlp, Label: True
Input: Zimbabwe bdmbaomZ, Label: False
Input: Spain iapUb, Label: False
Input: Benin Bnetv, Label: False
Input: Datsun Dntsij, Label:",False,False,car,6,2
"Input: Japan aJnpa, Label: True
Input: teal aefz, Label: False
Input: yellow eolwly, Label: True
Input: windmill dmiilnlw, Label: True
Input: Albania lnaiaAb, Label: True
Input: Rivian anivoW, Label: False
Input: Guyana myMxca, Label: False
Input: Kia kDs, Label: False
Input: Subaru Suurab, Label: True
Input: NIO RWN, Label: False
Input: lake xiuv, Label:",False,False,other,4,4
"Input: arsenic ercasni, Label: True
Input: Djibouti itjDobiu, Label: True
Input: archive rqcazbd, Label: False
Input: Lancia Fieqic, Label: False
Input: Hummer nrzmHm, Label: False
Input: Nissan ikJasn, Label: False
Input: Mongolia anMlogoi, Label: True
Input: cerulean rleauenc, Label: True
Input: Panama maPnaa, Label: True
Input: purple lpurep, Label: True
Input: Bahrain arIahmj, Label:",False,False,country,7,3
"Input: Liberia aifNebq, Label: False
Input: Panama xXnnup, Label: False
Input: Brazil oXluai, Label: False
Input: lychee hustgs, Label: False
Input: Fiji iFji, Label: True
Input: Chery yherC, Label: True
Input: Lotus uotsL, Label: True
Input: canyon bnsioy, Label: False
Input: GAC AGC, Label: True
Input: purple ueprlp, Label: True
Input: McLaren LecawMq, Label:",False,False,car,7,2
"Input: windmill wllmniid, Label: True
Input: Jaguar eAshxr, Label: False
Input: gazebo ogebza, Label: True
Input: grove evogr, Label: True
Input: Wiesmann asmninWr, Label: False
Input: aquarium ibgramcm, Label: False
Input: archive caervih, Label: True
Input: mountain yamviuon, Label: False
Input: Rivian nvRaii, Label: True
Input: Tuvalu avuluT, Label: True
Input: Barbados aBmreofd, Label:",False,False,country,8,4
"Input: lychee yeelhc, Label: True
Input: Tata Tata, Label: True
Input: desert kdvcer, Label: False
Input: house iszes, Label: False
Input: crimson mrmadwh, Label: False
Input: fulvous puevfnu, Label: False
Input: Iceland cnnaPxy, Label: False
Input: green uaauj, Label: False
Input: Benin Bnetv, Label: False
Input: Estonia Esointa, Label: True
Input: Angola nlStpo, Label:",False,False,country,6,3
"Input: apple lpaep, Label: True
Input: Malta atlMa, Label: True
Input: mango onmag, Label: True
Input: crimson inuemyo, Label: False
Input: Toyota taoyoT, Label: True
Input: Chile Yrnlk, Label: False
Input: gazebo geobaz, Label: True
Input: grotto ogtort, Label: True
Input: Bentley lByetne, Label: True
Input: brown nrwob, Label: True
Input: azure valtm, Label:",False,False,color,5,4
"Input: archive ahtuvoe, Label: False
Input: Renault Raujsme, Label: False
Input: kumquat udqmckt, Label: False
Input: lychee ebckyc, Label: False
Input: pear rmad, Label: False
Input: lychee leyceh, Label: True
Input: cavern eanvcr, Label: True
Input: carousel jrucjaml, Label: False
Input: Wiesmann nmenaiWs, Label: True
Input: Malawi wlaiMa, Label: True
Input: smalt usdvh, Label:",False,False,color,5,5
"Input: honeydew whfodunx, Label: False
Input: cafe fcae, Label: True
Input: carousel lqrcuaol, Label: False
Input: studio suevhp, Label: False
Input: Infiniti nifiintI, Label: True
Input: Moldova aMoodvl, Label: True
Input: Bhutan vtutxL, Label: False
Input: purple lpurep, Label: True
Input: Perodua rdauPeo, Label: True
Input: Gambia aGmiab, Label: True
Input: papaya laypya, Label:",False,False,fruit,6,2
"Input: arcade acreda, Label: True
Input: studio tsoudi, Label: True
Input: Lancia hLjqai, Label: False
Input: brown obnwr, Label: True
Input: cave avec, Label: True
Input: Burundi Bduruni, Label: True
Input: purple tkpbyr, Label: False
Input: Chad Chda, Label: True
Input: cerulean nauerlec, Label: True
Input: kumquat uqkuatm, Label: True
Input: Burundi juBtpud, Label:",False,False,country,7,4
"Input: Comoros Rghsobo, Label: False
Input: beach bceha, Label: True
Input: Ford orFd, Label: True
Input: canyon nyanoc, Label: True
Input: windmill llwmdnii, Label: True
Input: papaya oaaafo, Label: False
Input: grapes etwkow, Label: False
Input: Barbados sqabopId, Label: False
Input: library byriarl, Label: True
Input: Chile ilehC, Label: True
Input: Gambia aoeiGm, Label:",False,False,country,6,2
"Input: cerulean nauerlec, Label: True
Input: Chrysler zhlyrwsC, Label: False
Input: Chad Cadh, Label: True
Input: durian wncurv, Label: False
Input: Smart aIrxh, Label: False
Input: ochre aycsy, Label: False
Input: Tesla wCiki, Label: False
Input: kiwi uiqk, Label: False
Input: cherry rehyrc, Label: True
Input: arcade earcad, Label: True
Input: grapes rasale, Label:",False,False,fruit,6,4
"Input: Subaru bbgruO, Label: False
Input: atelier rwkjzlm, Label: False
Input: glen pvcl, Label: False
Input: Burundi iVvpfon, Label: False
Input: ocean ncoea, Label: True
Input: sienna nnjjrm, Label: False
Input: quince iequnc, Label: True
Input: Greece ereGec, Label: True
Input: Brunei tqzubP, Label: False
Input: glade elgad, Label: True
Input: blue kxtt, Label:",False,False,color,4,4
"Input: Dacia acaDi, Label: True
Input: Kia iaK, Label: True
Input: silver lvnned, Label: False
Input: Nepal Xclte, Label: False
Input: Perodua eoarduP, Label: True
Input: Senegal gwemazC, Label: False
Input: gallery wlglsrl, Label: False
Input: glen kned, Label: False
Input: fig fgi, Label: True
Input: Belize ePvill, Label: False
Input: yellow ewhoeo, Label:",False,False,color,6,3
"Input: grove eogvr, Label: True
Input: gray aygr, Label: True
Input: cave caev, Label: True
Input: mango gmona, Label: True
Input: guava qhavj, Label: False
Input: apricot aiotpcr, Label: True
Input: pink kpni, Label: True
Input: Wiesmann asqsnmiW, Label: False
Input: bluff lubff, Label: True
Input: cyan aycn, Label: True
Input: brown ojrar, Label:",False,False,color,5,3
"Input: Senegal uxSneia, Label: False
Input: Perodua eoarduP, Label: True
Input: theater eretaht, Label: True
Input: airport nioarpw, Label: False
Input: kiwi wfgc, Label: False
Input: cafe feca, Label: True
Input: kiwi iikw, Label: True
Input: Namibia aNyibac, Label: False
Input: NIO OIN, Label: True
Input: carousel cesulroa, Label: True
Input: kiwi hzso, Label:",False,False,fruit,4,4
"Input: mango anmgo, Label: True
Input: beach bqugw, Label: False
Input: Angola ognlAa, Label: True
Input: Pagani gbuurD, Label: False
Input: Audi iudA, Label: True
Input: gray gyar, Label: True
Input: Panama maaPna, Label: True
Input: cerulean nauerlec, Label: True
Input: crimson rpobaml, Label: False
Input: honeydew deyhenwo, Label: True
Input: desert jrtysd, Label:",False,False,other,6,2
"Input: grape rpalp, Label: False
Input: Comoros saorwmK, Label: False
Input: Subaru myqSaq, Label: False
Input: Wuling nWulgi, Label: True
Input: Spain piSan, Label: True
Input: Opel eplO, Label: True
Input: park pkar, Label: True
Input: Opel qeoV, Label: False
Input: Citroen oetrnCi, Label: True
Input: Dacia Orljc, Label: False
Input: Malta Mvbst, Label:",False,False,country,5,3
"Input: gallery lluyenr, Label: False
Input: green nomgg, Label: False
Input: Fiji iFji, Label: True
Input: Hummer nrzmHm, Label: False
Input: windmill kmwolidi, Label: False
Input: red edr, Label: True
Input: Honda Hando, Label: True
Input: blue lfuj, Label: False
Input: NIO NOI, Label: True
Input: atelier alretei, Label: True
Input: Djibouti oFjafnxi, Label:",False,False,country,8,5
"Input: Japan apnJa, Label: True
Input: Zotye yZeot, Label: True
Input: bluff ulbff, Label: True
Input: lime uwjb, Label: False
Input: fig gfi, Label: True
Input: Canada daanaC, Label: True
Input: Spyker Vaeyrk, Label: False
Input: Mongolia oMaiveld, Label: False
Input: ochre rhcoe, Label: True
Input: Malta lFyab, Label: False
Input: cavern gecvaq, Label:",False,False,other,6,2
"Input: Bahrain ahirBan, Label: True
Input: Mazda daazM, Label: True
Input: Malawi Vwwoqi, Label: False
Input: Guyana nauyaG, Label: True
Input: yellow owolye, Label: False
Input: Audi iudA, Label: True
Input: Subaru auubSr, Label: True
Input: Chery yherC, Label: True
Input: arcade onlrdc, Label: False
Input: black bkaal, Label: False
Input: Jeep Qpme, Label:",False,False,car,4,2
"Input: kumquat mwawqvu, Label: False
Input: Hummer nrzmHm, Label: False
Input: sienna iaenns, Label: True
Input: airport itproar, Label: True
Input: Peru lqgK, Label: False
Input: cerulean ncrleaeu, Label: True
Input: Brazil lizaBr, Label: True
Input: library abilyrr, Label: True
Input: sienna saeinn, Label: True
Input: Gabon Gbnao, Label: True
Input: purple dgddql, Label:",False,False,color,6,5
"Input: France dqrkFa, Label: False
Input: azure azuer, Label: True
Input: pink nxzh, Label: False
Input: Brunei gzBxif, Label: False
Input: sienna iaenns, Label: True
Input: Malta aaMtl, Label: True
Input: carousel alesuroc, Label: True
Input: Bhutan hGwnbt, Label: False
Input: emporium eoimmpur, Label: True
Input: Genesis Gsesnei, Label: True
Input: lemon fzqtn, Label:",False,False,fruit,5,4
