input,correct_label,model_label,type,word_length,corruptions
"Input: Angola prhHnu, Label: False
Input: eburnean raerbudv, Label: False
Input: office eicfof, Label: True
Input: Burundi dhBdumf, Label: False
Input: Belize Opilxy, Label: False
Input: Lesotho sLgqohb, Label: False
Input: peach hwkbe, Label: False
Input: den end, Label: True
Input: Eswatini wxtiipWn, Label: False
Input: Austria asuArti, Label: True
Input: kumquat tmqauku, Label:",True,False,fruit,7,0
"Input: mountain gncsueda, Label: False
Input: Suriname eSrkfuin, Label: False
Input: Toyota oyaoTt, Label: True
Input: Cambodia moabGeda, Label: False
Input: atelier aelirte, Label: True
Input: Tesla alsTe, Label: True
Input: zaffre ywaezb, Label: False
Input: eburnean rynajnem, Label: False
Input: Dacia xnirF, Label: False
Input: Italy tlayI, Label: True
Input: Namibia ibmiaaN, Label:",True,False,country,7,0
"Input: papaya psnzmz, Label: False
Input: black clkba, Label: True
Input: green cegzr, Label: False
Input: valley dlkhwa, Label: False
Input: taupe mukkf, Label: False
Input: green cyvhu, Label: False
Input: Bhutan Brntca, Label: False
Input: Tuvalu luavTu, Label: True
Input: Myanmar nyaZvrw, Label: False
Input: mango pnvam, Label: False
Input: cave avec, Label:",True,True,other,4,0
"Input: glade dpgug, Label: False
Input: Wiesmann aiWmnesn, Label: True
Input: windmill mdlinugl, Label: False
Input: white hgawu, Label: False
Input: Panama aPnmaa, Label: True
Input: grapes epgras, Label: True
Input: Togo qCov, Label: False
Input: zaffre fzfear, Label: True
Input: white eihtw, Label: True
Input: carousel lsecroua, Label: True
Input: Smart mratS, Label:",True,False,car,5,0
"Input: brown vnwkz, Label: False
Input: Nissan sqanfN, Label: False
Input: pink xtps, Label: False
Input: Slovakia aakgnoGw, Label: False
Input: Bahrain anawaKd, Label: False
Input: Malta adalA, Label: False
Input: teal alet, Label: True
Input: Senegal glPgene, Label: False
Input: canyon nyymco, Label: False
Input: Proton tnPoro, Label: True
Input: Fiat iaFt, Label:",True,True,car,4,0
"Input: Slovakia Saialokv, Label: True
Input: Wiesmann iasnnmeW, Label: True
Input: boutique tebiouqu, Label: True
Input: Mongolia qonloMio, Label: False
Input: Angola aongAl, Label: True
Input: aquarium aqumraiu, Label: True
Input: Renault Ryyupqt, Label: False
Input: Fiat Fait, Label: True
Input: Liberia eqdbkiL, Label: False
Input: Tesla sealT, Label: True
Input: Pagani gaPnai, Label:",True,False,car,6,0
"Input: banana annbaa, Label: True
Input: peach phace, Label: True
Input: Suriname iurneamS, Label: True
Input: black bxagl, Label: False
Input: Spain niaSp, Label: True
Input: Toyota noovTo, Label: False
Input: brown rbnow, Label: True
Input: Suzuki uuizSk, Label: True
Input: arcade cxdmat, Label: False
Input: gallery legalry, Label: True
Input: Chile Ciehl, Label:",True,True,country,5,0
"Input: magenta ngaatem, Label: True
Input: emporium lluhrmim, Label: False
Input: Barbados sorabBad, Label: True
Input: Mazda uedSt, Label: False
Input: viridian xviairnd, Label: False
Input: Belize Bzeiel, Label: True
Input: Peru zzeP, Label: False
Input: viridian viariind, Label: True
Input: indigo doingi, Label: True
Input: boutique tebiouqu, Label: True
Input: kiwi iikw, Label:",True,False,fruit,4,0
"Input: cove ceay, Label: False
Input: blue uleb, Label: True
Input: Bhutan thauBn, Label: True
Input: Zotye Zedew, Label: False
Input: Germany Gmnraey, Label: True
Input: Bhutan xFxtzu, Label: False
Input: Fiji jFii, Label: True
Input: Japan Jnapa, Label: True
Input: fig igf, Label: True
Input: magenta ngaatem, Label: True
Input: Japan nJaap, Label:",True,False,country,5,0
"Input: Belize Blizee, Label: True
Input: Geely Geeyl, Label: True
Input: honeydew eydmxwoh, Label: False
Input: Panama aPnmaa, Label: True
Input: Citroen Corniet, Label: True
Input: cafe zvuo, Label: False
Input: Zotye Zoeyt, Label: True
Input: apricot mxoxpir, Label: False
Input: silver sivnre, Label: False
Input: Japan Jnapa, Label: True
Input: mountain oinamnut, Label:",True,False,other,8,0
"Input: Moldova Mdolavo, Label: True
Input: tawny rtbof, Label: False
Input: Wiesmann Ftknlina, Label: False
Input: azure zuaer, Label: True
Input: Genesis etGdsil, Label: False
Input: cerulean leeuncra, Label: True
Input: silver sdquhi, Label: False
Input: kumquat slavnmq, Label: False
Input: glade zceag, Label: False
Input: Mongolia iyMalqao, Label: False
Input: cove voce, Label:",True,True,other,4,0
"Input: glade galed, Label: True
Input: Maserati eirsMaat, Label: True
Input: Zotye ycesE, Label: False
Input: blue elub, Label: True
Input: Cambodia qCzazamt, Label: False
Input: cyan tolo, Label: False
Input: Opel pOle, Label: True
Input: mango pnvam, Label: False
Input: apple onihf, Label: False
Input: Audi uidA, Label: True
Input: river virer, Label:",True,False,other,5,0
"Input: Nepal Nplea, Label: True
Input: cave ecav, Label: True
Input: meadow wtdmap, Label: False
Input: teal amsp, Label: False
Input: Italy tlayI, Label: True
Input: Germany Gmayner, Label: True
Input: Subaru Suabur, Label: True
Input: Chery orkCy, Label: False
Input: ochre eoqwx, Label: False
Input: Barbados aodrsbaB, Label: True
Input: Wuling gnWuli, Label:",True,False,car,6,0
"Input: Ferrari irraecX, Label: False
Input: Venturi uVtnire, Label: True
Input: Brazil jUnaew, Label: False
Input: arsenic ennczsr, Label: False
Input: Malawi mghYui, Label: False
Input: glade smxnr, Label: False
Input: Slovakia laaivoSk, Label: True
Input: studio tuoids, Label: True
Input: silver ziaylr, Label: False
Input: office oclfci, Label: False
Input: zaffre eazffr, Label:",True,True,color,6,0
"Input: studio dmmxft, Label: False
Input: Malta Maatl, Label: True
Input: eburnean anryeybe, Label: False
Input: mulberry bulryrem, Label: True
Input: library qgiygli, Label: False
Input: zoo ozo, Label: True
Input: Paraguay yuarrgMa, Label: False
Input: river pvprr, Label: False
Input: Italy tIyal, Label: True
Input: Kia iaK, Label: True
Input: library ibaryrl, Label:",True,False,other,7,0
"Input: Datsun rnGotq, Label: False
Input: purple ppeurl, Label: True
Input: peach ebcxn, Label: False
Input: Burundi anrBuij, Label: False
Input: archive vropcvs, Label: False
Input: teal leta, Label: True
Input: Bhutan thauBn, Label: True
Input: durian vzdijr, Label: False
Input: Mongolia oMoanlgi, Label: True
Input: grove heghb, Label: False
Input: Chrysler errhCsyl, Label:",True,False,car,8,0
"Input: boutique iqtueuob, Label: True
Input: beach dmamh, Label: False
Input: mauve manzv, Label: False
Input: Barbados firzaMsa, Label: False
Input: Angola Agloan, Label: True
Input: peach cpeha, Label: True
Input: Toyota hkFoii, Label: False
Input: brown fymzu, Label: False
Input: cherry yumhus, Label: False
Input: boutique tqoebuui, Label: True
Input: red edr, Label:",True,True,color,3,0
"Input: Audi duiA, Label: True
Input: Datsun Dnoryz, Label: False
Input: teal aetl, Label: True
Input: teal late, Label: True
Input: house looeh, Label: False
Input: magenta ntmagae, Label: True
Input: brown fymzu, Label: False
Input: zaffre osfrla, Label: False
Input: Chrysler Qrdlgszr, Label: False
Input: Honda noZlo, Label: False
Input: glen leng, Label:",True,True,other,4,0
"Input: den end, Label: True
Input: Spain ippSp, Label: False
Input: Nissan nisaNs, Label: True
Input: papaya papaya, Label: True
Input: Tuvalu uavlTu, Label: True
Input: Mercedes qqirMpdn, Label: False
Input: Nepal lpxaS, Label: False
Input: peach hafcn, Label: False
Input: Gambia Gmabia, Label: True
Input: bistro iktrwx, Label: False
Input: papaya appaay, Label:",True,True,fruit,6,0
"Input: fig gfi, Label: True
Input: ochre eorch, Label: True
Input: brown ovbnf, Label: False
Input: Ecuador docaEji, Label: False
Input: France creaFn, Label: True
Input: cherry yumhus, Label: False
Input: fulvous suvluof, Label: True
Input: Maldives dyvMyals, Label: False
Input: lime lvdy, Label: False
Input: Belize Opilxy, Label: False
Input: Zotye Zytoe, Label:",True,True,car,5,0
"Input: bazaar abzraa, Label: True
Input: Suriname nSntuaez, Label: False
Input: kumquat kouulvm, Label: False
Input: blue qukx, Label: False
Input: gallery reygall, Label: True
Input: glade lgdea, Label: True
Input: peach wyqap, Label: False
Input: yellow eycioe, Label: False
Input: aquarium qtuauixr, Label: False
Input: honeydew eneywodh, Label: True
Input: beach eacbh, Label:",True,True,other,5,0
"Input: Daihatsu kuUhhtia, Label: False
Input: grapes epprhf, Label: False
Input: viridian xviairnd, Label: False
Input: ochre eorch, Label: True
Input: Iceland daHlzgy, Label: False
Input: Togo ooTg, Label: True
Input: cyan tolo, Label: False
Input: Geely Gylee, Label: True
Input: France qEyezf, Label: False
Input: Peru uePr, Label: True
Input: Chery hryCe, Label:",True,True,car,5,0
"Input: azure rekar, Label: False
Input: ocean nacak, Label: False
Input: Myanmar Zkanamr, Label: False
Input: magenta akxmybk, Label: False
Input: Bahrain hnirBaa, Label: True
Input: Kia aiK, Label: True
Input: Mercedes qqirMpdn, Label: False
Input: teal ubtf, Label: False
Input: Rivian iatRur, Label: False
Input: Venturi uVtnire, Label: True
Input: Dacia aDaic, Label:",True,True,car,5,0
"Input: lime oiyl, Label: False
Input: Maserati seahfiaM, Label: False
Input: magenta ngaatem, Label: True
Input: Bentley Blenpep, Label: False
Input: Fiat iFta, Label: True
Input: Belize Opilxy, Label: False
Input: grove hovjn, Label: False
Input: bluff hfllb, Label: False
Input: quince sqlone, Label: False
Input: brown fymzu, Label: False
Input: Germany ynGemar, Label:",True,False,country,7,0
"Input: cavern xnxaow, Label: False
Input: Albania bsjaBzi, Label: False
Input: kumquat mutquak, Label: True
Input: white hgawu, Label: False
Input: zaffre frzfly, Label: False
Input: Ecuador lEnoior, Label: False
Input: kiwi kiwi, Label: True
Input: mulberry ruebmlry, Label: True
Input: Japan Jnapa, Label: True
Input: BYD YDB, Label: True
Input: Zimbabwe ambZeibw, Label:",True,False,country,8,0
"Input: arsenic ieirkse, Label: False
Input: teal amsp, Label: False
Input: bluff fwxgk, Label: False
Input: boutique ibfmtduu, Label: False
Input: meadow awemod, Label: True
Input: China anndX, Label: False
Input: teal alet, Label: True
Input: Wiesmann aiWmnesn, Label: True
Input: apple hkeal, Label: False
Input: smalt gojls, Label: False
Input: Burundi iuduBrn, Label:",True,False,country,7,0
"Input: Datsun Drahut, Label: False
Input: cyan cayn, Label: True
Input: Burundi cBhumni, Label: False
Input: Burundi duiunrB, Label: True
Input: Maserati rtMaseai, Label: True
Input: pink kipn, Label: True
Input: silver sdquhi, Label: False
Input: Chile yvgxC, Label: False
Input: Angola Agloan, Label: True
Input: Myanmar aayMmnr, Label: True
Input: Ford oFrd, Label:",True,True,car,4,0
"Input: Gabon aboGn, Label: True
Input: BYD YBD, Label: True
Input: Moldova ooldMva, Label: True
Input: Lotus luaLt, Label: False
Input: Datsun stanDu, Label: True
Input: Comoros roCooms, Label: True
Input: rambutan acxtrusm, Label: False
Input: Bahrain rahinaB, Label: True
Input: Togo qCov, Label: False
Input: Chery rnhIr, Label: False
Input: pear aerp, Label:",True,True,fruit,4,0
"Input: meadow awemod, Label: True
Input: teal tael, Label: True
Input: theater hereatt, Label: True
Input: silver srievl, Label: True
Input: plum umpl, Label: True
Input: McLaren aeLrcnM, Label: True
Input: airport aitropr, Label: True
Input: Bahrain ahanrBi, Label: True
Input: pear eapr, Label: True
Input: Fiji qafZ, Label: False
Input: ocean onqae, Label:",False,False,other,5,3
"Input: blue dexq, Label: False
Input: NIO OIN, Label: True
Input: Brazil ilmLtr, Label: False
Input: Audi uidA, Label: True
Input: cyan cayn, Label: True
Input: indigo ogidin, Label: True
Input: GAC CAG, Label: True
Input: Maserati rtMaseai, Label: True
Input: cove eovc, Label: True
Input: emporium iumjronm, Label: False
Input: Kenya Swenm, Label:",False,False,country,5,3
"Input: guava gvuaa, Label: True
Input: house eusho, Label: True
Input: silver revlsi, Label: True
Input: glade galed, Label: True
Input: zoo yzj, Label: False
Input: Germany hmymdbD, Label: False
Input: Angola gnlAoa, Label: True
Input: smalt aslmt, Label: True
Input: Moldova ooldMva, Label: True
Input: teal aetl, Label: True
Input: durian vzdijr, Label:",False,False,fruit,6,3
"Input: purple ppeurl, Label: True
Input: papaya puziav, Label: False
Input: arcade eadarc, Label: True
Input: Genesis esiGsen, Label: True
Input: eburnean rynajnem, Label: False
Input: Brazil aTurgs, Label: False
Input: blue belu, Label: True
Input: Proton ibktCy, Label: False
Input: quince qcunei, Label: True
Input: cavern aercnv, Label: True
Input: cove tynu, Label:",False,False,other,4,4
"Input: black kblac, Label: True
Input: Senegal ganeleS, Label: True
Input: cerulean unaeercl, Label: True
Input: Ecuador uEcardo, Label: True
Input: Kenya Kyena, Label: True
Input: Datsun tasunD, Label: True
Input: atelier larteie, Label: True
Input: Estonia ntoEsia, Label: True
Input: Genesis seisGne, Label: True
Input: mango aatmp, Label: False
Input: Maldives nlrHdliz, Label:",False,False,country,8,5
"Input: Mongolia Nogmmbon, Label: False
Input: Chery hryCe, Label: True
Input: pear fcaa, Label: False
Input: pear jrpk, Label: False
Input: France qEyezf, Label: False
Input: park iszr, Label: False
Input: emporium epumrmoi, Label: True
Input: grapes pzgrly, Label: False
Input: cavern prgxvl, Label: False
Input: cyan cany, Label: True
Input: Gambia Ggxsev, Label:",False,False,country,6,5
"Input: pink odeg, Label: False
Input: blue elub, Label: True
Input: Datsun Dnoryz, Label: False
Input: cove cveo, Label: True
Input: NIO UTQ, Label: False
Input: ochre heorc, Label: True
Input: Comoros llhmuoC, Label: False
Input: arcade vvhpzc, Label: False
Input: grove aiodp, Label: False
Input: apricot mxoxpir, Label: False
Input: Wiesmann nniWmeif, Label:",False,True,car,8,3
"Input: Mazda mdZmu, Label: False
Input: den dne, Label: True
Input: tundra udnacf, Label: False
Input: Austria autrtiZ, Label: False
Input: Myanmar amrnayM, Label: True
Input: purple ulperp, Label: True
Input: library briayrl, Label: True
Input: durian diuran, Label: True
Input: cyan cnya, Label: True
Input: Lotus ntbPi, Label: False
Input: gallery aualofy, Label:",False,False,other,7,4
"Input: Wiesmann maisWenn, Label: True
Input: Hummer plBmrg, Label: False
Input: Rivian bMnjjf, Label: False
Input: archive ichvear, Label: True
Input: canyon oanync, Label: True
Input: Peru rueP, Label: True
Input: airport wtirvca, Label: False
Input: Hummer muHerm, Label: True
Input: mulberry errbymul, Label: True
Input: arcade vvhpzc, Label: False
Input: Ferrari chrNgrj, Label:",False,False,car,7,5
"Input: Kenya dyZgn, Label: False
Input: China anndX, Label: False
Input: black clkba, Label: True
Input: Suzuki uuizSk, Label: True
Input: blue qukx, Label: False
Input: lake eakl, Label: True
Input: Maserati raapQzit, Label: False
Input: emporium iumjronm, Label: False
Input: Lesotho teoshoL, Label: True
Input: yellow swgexo, Label: False
Input: silver sivnre, Label:",False,False,color,6,2
"Input: den end, Label: True
Input: Subaru uarbSu, Label: True
Input: fulvous obfmahe, Label: False
Input: China naJhn, Label: False
Input: umber rumeb, Label: True
Input: boutique tebiouqu, Label: True
Input: Lancia anaLci, Label: True
Input: zoo ooz, Label: True
Input: valley uqyqfk, Label: False
Input: mountain anmnotui, Label: True
Input: Lesotho Iesedof, Label:",False,False,country,7,4
"Input: indigo doingi, Label: True
Input: library ylabrir, Label: True
Input: fulvous obfmahe, Label: False
Input: tawny awnty, Label: True
Input: Geely yyeTe, Label: False
Input: Gambia Gmabia, Label: True
Input: Infiniti ftniInii, Label: True
Input: Zimbabwe beaiZbmw, Label: True
Input: banana pafyqi, Label: False
Input: Kia igR, Label: False
Input: Honda ziQae, Label:",False,False,car,5,4
"Input: teal tale, Label: True
Input: Chile ghiiL, Label: False
Input: Burundi dBniruu, Label: True
Input: Lotus pbbwQ, Label: False
Input: Lexus uxLes, Label: True
Input: Smart Mntka, Label: False
Input: Suriname ereqnLey, Label: False
Input: papaya aayppa, Label: True
Input: bluff fwxgk, Label: False
Input: Fiji vFii, Label: False
Input: gray wgax, Label:",False,False,color,4,3
"Input: Jaguar lapdeJ, Label: False
Input: white iethw, Label: True
Input: Estonia abnEhbt, Label: False
Input: honeydew ehewnoyd, Label: True
Input: blue dexq, Label: False
Input: studio sdoitu, Label: True
Input: teal late, Label: True
Input: Honda danoH, Label: True
Input: indigo iutldo, Label: False
Input: azure rekar, Label: False
Input: Venturi iuVeniq, Label:",False,False,car,7,2
"Input: apricot ciijcxc, Label: False
Input: Rivian bMnjjf, Label: False
Input: carousel zaqbcero, Label: False
Input: Burundi dBniruu, Label: True
Input: Subaru Qdkvaj, Label: False
Input: gray eqgr, Label: False
Input: arcade haceao, Label: False
Input: red der, Label: True
Input: umber aqefe, Label: False
Input: Wuling luigWn, Label: True
Input: lemon ddmer, Label:",False,False,fruit,5,5
"Input: Gabon yUanb, Label: False
Input: Suzuki uziSbq, Label: False
Input: aquarium juraempa, Label: False
Input: sienna snnaei, Label: True
Input: lime miel, Label: True
Input: Ecuador Erdaocu, Label: True
Input: den dne, Label: True
Input: valley yvalel, Label: True
Input: Slovakia eakSlvic, Label: False
Input: pink inkp, Label: True
Input: purple tuvgmv, Label:",False,False,color,6,5
"Input: taupe paute, Label: True
Input: bluff fwxgk, Label: False
Input: teal alet, Label: True
Input: boutique okeboyeq, Label: False
Input: desert etetzr, Label: False
Input: Hummer plBmrg, Label: False
Input: Suriname eSrkfuin, Label: False
Input: Paraguay rPyaauga, Label: True
Input: Chrysler Yysshrpl, Label: False
Input: white iethw, Label: True
Input: green cegzr, Label:",False,False,color,5,2
"Input: Lotus pbbwQ, Label: False
Input: sienna isenna, Label: True
Input: canyon aoxcyv, Label: False
Input: mango nmoga, Label: True
Input: atelier elvvith, Label: False
Input: Estonia atnsiEo, Label: True
Input: Germany Lmayimj, Label: False
Input: Peru urPe, Label: True
Input: Benin Bienn, Label: True
Input: Kenya eaynK, Label: True
Input: Liberia ijkqeBe, Label:",False,False,country,7,5
"Input: NIO OIN, Label: True
Input: cherry eyrcrh, Label: True
Input: Maserati seahfiaM, Label: False
Input: Maserati taMiersa, Label: True
Input: airport aprtori, Label: True
Input: library briayrl, Label: True
Input: Lotus luaLt, Label: False
Input: Eswatini niEawtsi, Label: True
Input: blue dexq, Label: False
Input: indigo iutldo, Label: False
Input: China ryXay, Label:",False,False,country,5,4
"Input: bistro isotbr, Label: True
Input: taupe xptwi, Label: False
Input: Malta Dlaab, Label: False
Input: Proton nrooPt, Label: True
Input: plum lmup, Label: True
Input: office oemfep, Label: False
Input: bazaar paztar, Label: False
Input: tawny wnakn, Label: False
Input: Fiat vuXc, Label: False
Input: plum plmu, Label: True
Input: Rivian avRiwq, Label:",False,False,car,6,2
"Input: cyan mynb, Label: False
Input: France aFrnec, Label: True
Input: Italy Yiaky, Label: False
Input: Germany Gmayner, Label: True
Input: Daihatsu iatsauhD, Label: True
Input: Panama aPnmaa, Label: True
Input: NIO ONI, Label: True
Input: Zimbabwe bwmbiZea, Label: True
Input: Ferrari Feisckg, Label: False
Input: Comoros roCooms, Label: True
Input: Tuvalu Tvbplk, Label:",False,False,country,6,3
"Input: papaya mpayva, Label: False
Input: ochre hecro, Label: True
Input: kiwi wiki, Label: True
Input: mulberry ruebmlry, Label: True
Input: Panama rntLon, Label: False
Input: desert bzoyht, Label: False
Input: boutique eiqfjtbu, Label: False
Input: indigo iutldo, Label: False
Input: Maldives vtMaaibs, Label: False
Input: GAC AGC, Label: True
Input: canyon inyaow, Label:",False,False,other,6,2
"Input: Dacia xnirF, Label: False
Input: Subaru rbuSua, Label: True
Input: Benin Bienn, Label: True
Input: Chad haCd, Label: True
Input: Lesotho Lohetso, Label: True
Input: Suzuki uuizSk, Label: True
Input: Germany naerGym, Label: True
Input: fulvous voxubqu, Label: False
Input: magenta ngaatem, Label: True
Input: cerulean ullxonaa, Label: False
Input: Bahrain akvhrnO, Label:",False,False,country,7,3
"Input: black ctnoa, Label: False
Input: studio outzgs, Label: False
Input: mulberry brdecjry, Label: False
Input: Ford hnFd, Label: False
Input: mauve manzv, Label: False
Input: umber zuuur, Label: False
Input: guava wpnua, Label: False
Input: azure zuaer, Label: True
Input: pear dpca, Label: False
Input: Lancia cLbnaj, Label: False
Input: Perodua uemncrZ, Label:",False,False,car,7,4
"Input: Maserati taMiersa, Label: True
Input: den dne, Label: True
Input: Tuvalu uavlTu, Label: True
Input: red edr, Label: True
Input: purple mppzln, Label: False
Input: cavern rnaecv, Label: True
Input: Gambia apigCi, Label: False
Input: zaffre osfrla, Label: False
Input: Italy rIybb, Label: False
Input: ocean cneoa, Label: True
Input: Paraguay dPdrgglk, Label:",False,False,country,8,5
"Input: Angola gnlAoa, Label: True
Input: Chrysler Qrdlgszr, Label: False
Input: gray ygar, Label: True
Input: Chile Ciehl, Label: True
Input: eburnean nebneuar, Label: True
Input: Infiniti Binfiiin, Label: False
Input: apricot ciijcxc, Label: False
Input: Moldova vaodloM, Label: True
Input: valley yvalel, Label: True
Input: cyan vntm, Label: False
Input: glen wlmz, Label:",False,False,other,4,4
"Input: Comoros Coosmro, Label: True
Input: Jaguar urgJaa, Label: True
Input: red der, Label: True
Input: ocean asaug, Label: False
Input: Moldova tdwnodB, Label: False
Input: cafe acef, Label: True
Input: Dacia aDaic, Label: True
Input: kiwi kwii, Label: True
Input: Bentley tenvNyj, Label: False
Input: aquarium uiaqaumr, Label: True
Input: Ford tHdp, Label:",False,False,car,4,3
"Input: bistro sotibr, Label: True
Input: Paraguay aPagurya, Label: True
Input: mango omnga, Label: True
Input: zoo ooz, Label: True
Input: banana pafyqi, Label: False
Input: Opel gnTg, Label: False
Input: Austria sQtquta, Label: False
Input: emporium lluhrmim, Label: False
Input: green ergen, Label: True
Input: Chile hCeil, Label: True
Input: Mahindra ezdfntMh, Label:",False,False,car,8,4
"Input: pink pkni, Label: True
Input: Malta Maatl, Label: True
Input: blue bleu, Label: True
Input: Subaru zuacHb, Label: False
Input: cave ceav, Label: True
Input: Spyker Bepakr, Label: False
Input: emporium erpumomi, Label: True
Input: Benin angzD, Label: False
Input: green mwfga, Label: False
Input: green gsndq, Label: False
Input: teal rpqa, Label:",False,False,color,4,3
"Input: ochre heorc, Label: True
Input: Infiniti inftniiI, Label: True
Input: Angola gnlAoa, Label: True
Input: fulvous olfuvsu, Label: True
Input: Tesla Tlesa, Label: True
Input: Malta tMaal, Label: True
Input: silver evrsil, Label: True
Input: windmill lrdgdnwl, Label: False
Input: Nissan nisaNs, Label: True
Input: lime ilme, Label: True
Input: Togo qCov, Label:",False,False,country,4,3
"Input: Mercedes osdMrcea, Label: False
Input: Paraguay aPagurya, Label: True
Input: grapes epgras, Label: True
Input: Pagani dniqMa, Label: False
Input: Burundi anrBuij, Label: False
Input: Panama aPnmaa, Label: True
Input: honeydew ehewnoyd, Label: True
Input: mauve evuma, Label: True
Input: viridian xviairnd, Label: False
Input: mango okkmg, Label: False
Input: creek qkrcv, Label:",False,False,other,5,2
"Input: lake frtx, Label: False
Input: Renault hntbnnR, Label: False
Input: Italy aytlI, Label: True
Input: Guyana auynaC, Label: False
Input: Subaru ruSaub, Label: True
Input: Maldives viladseM, Label: True
Input: viridian viariind, Label: True
Input: Ford hnFd, Label: False
Input: Suzuki cilPja, Label: False
Input: Subaru zuacHb, Label: False
Input: Togo ckAm, Label:",False,False,country,4,4
"Input: lake laek, Label: True
Input: Chile Ciehl, Label: True
Input: taupe xptwi, Label: False
Input: Moldova Mdolavo, Label: True
Input: mango dkvpu, Label: False
Input: magenta tmhxage, Label: False
Input: Burundi dBniruu, Label: True
Input: BYD DDG, Label: False
Input: boutique qitueuob, Label: True
Input: aquarium aqumraiu, Label: True
Input: crimson nnhyysi, Label:",False,False,color,7,5
"Input: magenta teagnma, Label: True
Input: cyan ynac, Label: True
Input: lake aelk, Label: True
Input: brown ovbnf, Label: False
Input: Paraguay aPagurya, Label: True
Input: cerulean urleacne, Label: True
Input: fulvous uufavlu, Label: False
Input: taupe utepa, Label: True
Input: Kia aKi, Label: True
Input: taupe teupa, Label: True
Input: silver rsipxl, Label:",False,False,color,6,4
"Input: yellow jlscfr, Label: False
Input: Toyota otyoaT, Label: True
Input: Genesis znCtesn, Label: False
Input: Benin angzD, Label: False
Input: lime miel, Label: True
Input: gallery lleagry, Label: True
Input: Brunei rienBu, Label: True
Input: Burundi duiunrB, Label: True
Input: Kia aKi, Label: True
Input: red rde, Label: True
Input: guava mbmna, Label:",False,False,fruit,5,4
"Input: Kenya yKzoa, Label: False
Input: guava kadmw, Label: False
Input: mauve nnmvv, Label: False
Input: kiwi kwii, Label: True
Input: Comoros llhmuoC, Label: False
Input: Nissan iNsans, Label: True
Input: studio dmmxft, Label: False
Input: purple lpuerp, Label: True
Input: arcade eadarc, Label: True
Input: Lesotho teoshoL, Label: True
Input: Estonia zkcEtgb, Label:",False,False,country,7,5
"Input: Nepal laepN, Label: True
Input: boutique qitueuob, Label: True
Input: cerulean neraluec, Label: True
Input: Smart tmraS, Label: True
Input: peach echpa, Label: True
Input: Subaru zuacHb, Label: False
Input: Barbados aodrsbaB, Label: True
Input: Fiat vuXc, Label: False
Input: lake aelk, Label: True
Input: magenta ntmagae, Label: True
Input: France caenGx, Label:",False,False,country,6,2
"Input: Slovakia Saialokv, Label: True
Input: eburnean rynajnem, Label: False
Input: Japan Jnapa, Label: True
Input: river virer, Label: True
Input: Chery ehyrC, Label: True
Input: Ford sTqq, Label: False
Input: Pagani gaPnai, Label: True
Input: Smart Mntka, Label: False
Input: Mahindra irdnaMha, Label: True
Input: durian tjcxsi, Label: False
Input: Lotus Croys, Label:",False,False,car,5,3
"Input: Italy tnaWl, Label: False
Input: Bhutan Brntca, Label: False
Input: Toyota doawTt, Label: False
Input: Genesis Jnbeirn, Label: False
Input: lake frtx, Label: False
Input: Nissan Nsanis, Label: True
Input: Belize lBizee, Label: True
Input: Maldives esaidlvM, Label: True
Input: Spain niaSp, Label: True
Input: BYD YDB, Label: True
Input: Nissan pfzNsu, Label:",False,False,car,6,4
"Input: banana nnaaab, Label: True
Input: Mazda laiRa, Label: False
Input: Subaru zuacHb, Label: False
Input: Namibia aamibiN, Label: True
Input: Tata Ttaa, Label: True
Input: Mazda waMah, Label: False
Input: Canada nanCva, Label: False
Input: BYD MJS, Label: False
Input: Opel gnTg, Label: False
Input: Gambia abmGia, Label: True
Input: lychee yreelh, Label:",False,False,fruit,6,2
"Input: lychee qerllj, Label: False
Input: emporium purmeiom, Label: True
Input: office oemfep, Label: False
Input: bazaar aaarzb, Label: True
Input: boutique qbituuoe, Label: True
Input: Spyker Bepakr, Label: False
Input: Slovakia aokiaSvl, Label: True
Input: house looeh, Label: False
Input: Namibia iibpiNh, Label: False
Input: Opel pOle, Label: True
Input: mauve uzaab, Label:",False,False,color,5,4
"Input: Panama manaPa, Label: True
Input: glade deagl, Label: True
Input: lychee ehceyl, Label: True
Input: Maserati iedaapuN, Label: False
Input: arcade vvhpzc, Label: False
Input: cerulean aclueedz, Label: False
Input: Wuling nqmlXi, Label: False
Input: teal zsla, Label: False
Input: indigo hwoioi, Label: False
Input: azure ruaez, Label: True
Input: Fiat aiFw, Label:",False,True,car,4,2
"Input: rambutan acxtrusm, Label: False
Input: Peru zzeP, Label: False
Input: brown wnobr, Label: True
Input: indigo iutldo, Label: False
Input: grapes aosrse, Label: False
Input: kiwi kiiw, Label: True
Input: tundra udnacf, Label: False
Input: guava gaauv, Label: True
Input: Burundi dhBdumf, Label: False
Input: white ethwi, Label: True
Input: Chile gHtyv, Label:",False,False,country,5,5
"Input: Lesotho soeoLht, Label: True
Input: green eroex, Label: False
Input: taupe mukkf, Label: False
Input: cavern rnaecv, Label: True
Input: arcade haceao, Label: False
Input: valley algyvp, Label: False
Input: red ckr, Label: False
Input: lemon allen, Label: False
Input: Myanmar Zkanamr, Label: False
Input: Myanmar nryMaam, Label: True
Input: gallery ejoagoy, Label:",False,False,other,7,3
