input,correct_label,model_label,type,word_length,corruptions
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: crimson sicnmro, Label:",True,True,color,7,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: kumquat tmqauku, Label:",True,True,fruit,7,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: Namibia ibmiaaN, Label:",True,True,country,7,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: cave avec, Label:",True,True,other,4,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: Smart mratS, Label:",True,True,car,5,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: Fiat iaFt, Label:",True,True,car,4,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: Pagani gaPnai, Label:",True,True,car,6,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: Chile Ciehl, Label:",True,True,country,5,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: kiwi iikw, Label:",True,True,fruit,4,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: Japan nJaap, Label:",True,True,country,5,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: mountain oinamnut, Label:",True,True,other,8,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: cove voce, Label:",True,True,other,4,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: river virer, Label:",True,True,other,5,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: Wuling gnWuli, Label:",True,False,car,6,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: zaffre eazffr, Label:",True,True,color,6,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: library ibaryrl, Label:",True,False,other,7,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: Chrysler errhCsyl, Label:",True,True,car,8,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: red edr, Label:",True,True,color,3,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: glen leng, Label:",True,True,other,4,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: papaya appaay, Label:",True,True,fruit,6,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: Zotye Zytoe, Label:",True,True,car,5,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: beach eacbh, Label:",True,True,other,5,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: Chery hryCe, Label:",True,True,car,5,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: Dacia aDaic, Label:",True,False,car,5,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: Germany ynGemar, Label:",True,True,country,7,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: Zimbabwe ambZeibw, Label:",True,True,country,8,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: Burundi iuduBrn, Label:",True,True,country,7,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: Ford oFrd, Label:",True,True,car,4,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: pear aerp, Label:",True,True,fruit,4,0
"Input: office eicfof, Label: True
Input: tundra rntadu, Label: True
Input: Ecuador lEnoior, Label: False
Input: Panama Aaaaar, Label: False
Input: taupe teupa, Label: True
Input: grove rveog, Label: True
Input: rambutan acxtrusm, Label: False
Input: Djibouti Cxvitolu, Label: False
Input: guava uavga, Label: True
Input: Guyana haOaax, Label: False
Input: ocean onqae, Label:",False,False,other,5,3
"Input: office eicfof, Label: True
Input: tundra rntadu, Label: True
Input: Ecuador lEnoior, Label: False
Input: Panama Aaaaar, Label: False
Input: taupe teupa, Label: True
Input: grove rveog, Label: True
Input: rambutan acxtrusm, Label: False
Input: Djibouti Cxvitolu, Label: False
Input: guava uavga, Label: True
Input: Guyana haOaax, Label: False
Input: Kenya Swenm, Label:",False,False,country,5,3
"Input: office eicfof, Label: True
Input: tundra rntadu, Label: True
Input: Ecuador lEnoior, Label: False
Input: Panama Aaaaar, Label: False
Input: taupe teupa, Label: True
Input: grove rveog, Label: True
Input: rambutan acxtrusm, Label: False
Input: Djibouti Cxvitolu, Label: False
Input: guava uavga, Label: True
Input: Guyana haOaax, Label: False
Input: durian vzdijr, Label:",False,False,fruit,6,3
"Input: office eicfof, Label: True
Input: tundra rntadu, Label: True
Input: Ecuador lEnoior, Label: False
Input: Panama Aaaaar, Label: False
Input: taupe teupa, Label: True
Input: grove rveog, Label: True
Input: rambutan acxtrusm, Label: False
Input: Djibouti Cxvitolu, Label: False
Input: guava uavga, Label: True
Input: Guyana haOaax, Label: False
Input: cove tynu, Label:",False,False,other,4,4
"Input: office eicfof, Label: True
Input: tundra rntadu, Label: True
Input: Ecuador lEnoior, Label: False
Input: Panama Aaaaar, Label: False
Input: taupe teupa, Label: True
Input: grove rveog, Label: True
Input: rambutan acxtrusm, Label: False
Input: Djibouti Cxvitolu, Label: False
Input: guava uavga, Label: True
Input: Guyana haOaax, Label: False
Input: Maldives nlrHdliz, Label:",False,False,country,8,5
"Input: office eicfof, Label: True
Input: tundra rntadu, Label: True
Input: Ecuador lEnoior, Label: False
Input: Panama Aaaaar, Label: False
Input: taupe teupa, Label: True
Input: grove rveog, Label: True
Input: rambutan acxtrusm, Label: False
Input: Djibouti Cxvitolu, Label: False
Input: guava uavga, Label: True
Input: Guyana haOaax, Label: False
Input: Gambia Ggxsev, Label:",False,False,country,6,5
"Input: office eicfof, Label: True
Input: tundra rntadu, Label: True
Input: Ecuador lEnoior, Label: False
Input: Panama Aaaaar, Label: False
Input: taupe teupa, Label: True
Input: grove rveog, Label: True
Input: rambutan acxtrusm, Label: False
Input: Djibouti Cxvitolu, Label: False
Input: guava uavga, Label: True
Input: Guyana haOaax, Label: False
Input: Wiesmann nniWmeif, Label:",False,False,car,8,3
"Input: office eicfof, Label: True
Input: tundra rntadu, Label: True
Input: Ecuador lEnoior, Label: False
Input: Panama Aaaaar, Label: False
Input: taupe teupa, Label: True
Input: grove rveog, Label: True
Input: rambutan acxtrusm, Label: False
Input: Djibouti Cxvitolu, Label: False
Input: guava uavga, Label: True
Input: Guyana haOaax, Label: False
Input: gallery aualofy, Label:",False,False,other,7,4
"Input: office eicfof, Label: True
Input: tundra rntadu, Label: True
Input: Ecuador lEnoior, Label: False
Input: Panama Aaaaar, Label: False
Input: taupe teupa, Label: True
Input: grove rveog, Label: True
Input: rambutan acxtrusm, Label: False
Input: Djibouti Cxvitolu, Label: False
Input: guava uavga, Label: True
Input: Guyana haOaax, Label: False
Input: Ferrari chrNgrj, Label:",False,False,car,7,5
"Input: office eicfof, Label: True
Input: tundra rntadu, Label: True
Input: Ecuador lEnoior, Label: False
Input: Panama Aaaaar, Label: False
Input: taupe teupa, Label: True
Input: grove rveog, Label: True
Input: rambutan acxtrusm, Label: False
Input: Djibouti Cxvitolu, Label: False
Input: guava uavga, Label: True
Input: Guyana haOaax, Label: False
Input: silver sivnre, Label:",False,True,color,6,2
"Input: office eicfof, Label: True
Input: tundra rntadu, Label: True
Input: Ecuador lEnoior, Label: False
Input: Panama Aaaaar, Label: False
Input: taupe teupa, Label: True
Input: grove rveog, Label: True
Input: rambutan acxtrusm, Label: False
Input: Djibouti Cxvitolu, Label: False
Input: guava uavga, Label: True
Input: Guyana haOaax, Label: False
Input: Lesotho Iesedof, Label:",False,False,country,7,4
"Input: office eicfof, Label: True
Input: tundra rntadu, Label: True
Input: Ecuador lEnoior, Label: False
Input: Panama Aaaaar, Label: False
Input: taupe teupa, Label: True
Input: grove rveog, Label: True
Input: rambutan acxtrusm, Label: False
Input: Djibouti Cxvitolu, Label: False
Input: guava uavga, Label: True
Input: Guyana haOaax, Label: False
Input: Honda ziQae, Label:",False,False,car,5,4
"Input: office eicfof, Label: True
Input: tundra rntadu, Label: True
Input: Ecuador lEnoior, Label: False
Input: Panama Aaaaar, Label: False
Input: taupe teupa, Label: True
Input: grove rveog, Label: True
Input: rambutan acxtrusm, Label: False
Input: Djibouti Cxvitolu, Label: False
Input: guava uavga, Label: True
Input: Guyana haOaax, Label: False
Input: gray wgax, Label:",False,False,color,4,3
"Input: office eicfof, Label: True
Input: tundra rntadu, Label: True
Input: Ecuador lEnoior, Label: False
Input: Panama Aaaaar, Label: False
Input: taupe teupa, Label: True
Input: grove rveog, Label: True
Input: rambutan acxtrusm, Label: False
Input: Djibouti Cxvitolu, Label: False
Input: guava uavga, Label: True
Input: Guyana haOaax, Label: False
Input: Venturi iuVeniq, Label:",False,False,car,7,2
"Input: office eicfof, Label: True
Input: tundra rntadu, Label: True
Input: Ecuador lEnoior, Label: False
Input: Panama Aaaaar, Label: False
Input: taupe teupa, Label: True
Input: grove rveog, Label: True
Input: rambutan acxtrusm, Label: False
Input: Djibouti Cxvitolu, Label: False
Input: guava uavga, Label: True
Input: Guyana haOaax, Label: False
Input: lemon ddmer, Label:",False,False,fruit,5,5
"Input: office eicfof, Label: True
Input: tundra rntadu, Label: True
Input: Ecuador lEnoior, Label: False
Input: Panama Aaaaar, Label: False
Input: taupe teupa, Label: True
Input: grove rveog, Label: True
Input: rambutan acxtrusm, Label: False
Input: Djibouti Cxvitolu, Label: False
Input: guava uavga, Label: True
Input: Guyana haOaax, Label: False
Input: purple tuvgmv, Label:",False,False,color,6,5
"Input: office eicfof, Label: True
Input: tundra rntadu, Label: True
Input: Ecuador lEnoior, Label: False
Input: Panama Aaaaar, Label: False
Input: taupe teupa, Label: True
Input: grove rveog, Label: True
Input: rambutan acxtrusm, Label: False
Input: Djibouti Cxvitolu, Label: False
Input: guava uavga, Label: True
Input: Guyana haOaax, Label: False
Input: green cegzr, Label:",False,False,color,5,2
"Input: office eicfof, Label: True
Input: tundra rntadu, Label: True
Input: Ecuador lEnoior, Label: False
Input: Panama Aaaaar, Label: False
Input: taupe teupa, Label: True
Input: grove rveog, Label: True
Input: rambutan acxtrusm, Label: False
Input: Djibouti Cxvitolu, Label: False
Input: guava uavga, Label: True
Input: Guyana haOaax, Label: False
Input: Liberia ijkqeBe, Label:",False,False,country,7,5
"Input: office eicfof, Label: True
Input: tundra rntadu, Label: True
Input: Ecuador lEnoior, Label: False
Input: Panama Aaaaar, Label: False
Input: taupe teupa, Label: True
Input: grove rveog, Label: True
Input: rambutan acxtrusm, Label: False
Input: Djibouti Cxvitolu, Label: False
Input: guava uavga, Label: True
Input: Guyana haOaax, Label: False
Input: China ryXay, Label:",False,False,country,5,4
"Input: office eicfof, Label: True
Input: tundra rntadu, Label: True
Input: Ecuador lEnoior, Label: False
Input: Panama Aaaaar, Label: False
Input: taupe teupa, Label: True
Input: grove rveog, Label: True
Input: rambutan acxtrusm, Label: False
Input: Djibouti Cxvitolu, Label: False
Input: guava uavga, Label: True
Input: Guyana haOaax, Label: False
Input: Rivian avRiwq, Label:",False,False,car,6,2
"Input: office eicfof, Label: True
Input: tundra rntadu, Label: True
Input: Ecuador lEnoior, Label: False
Input: Panama Aaaaar, Label: False
Input: taupe teupa, Label: True
Input: grove rveog, Label: True
Input: rambutan acxtrusm, Label: False
Input: Djibouti Cxvitolu, Label: False
Input: guava uavga, Label: True
Input: Guyana haOaax, Label: False
Input: Tuvalu Tvbplk, Label:",False,False,country,6,3
"Input: office eicfof, Label: True
Input: tundra rntadu, Label: True
Input: Ecuador lEnoior, Label: False
Input: Panama Aaaaar, Label: False
Input: taupe teupa, Label: True
Input: grove rveog, Label: True
Input: rambutan acxtrusm, Label: False
Input: Djibouti Cxvitolu, Label: False
Input: guava uavga, Label: True
Input: Guyana haOaax, Label: False
Input: canyon inyaow, Label:",False,False,other,6,2
"Input: office eicfof, Label: True
Input: tundra rntadu, Label: True
Input: Ecuador lEnoior, Label: False
Input: Panama Aaaaar, Label: False
Input: taupe teupa, Label: True
Input: grove rveog, Label: True
Input: rambutan acxtrusm, Label: False
Input: Djibouti Cxvitolu, Label: False
Input: guava uavga, Label: True
Input: Guyana haOaax, Label: False
Input: Bahrain akvhrnO, Label:",False,False,country,7,3
"Input: office eicfof, Label: True
Input: tundra rntadu, Label: True
Input: Ecuador lEnoior, Label: False
Input: Panama Aaaaar, Label: False
Input: taupe teupa, Label: True
Input: grove rveog, Label: True
Input: rambutan acxtrusm, Label: False
Input: Djibouti Cxvitolu, Label: False
Input: guava uavga, Label: True
Input: Guyana haOaax, Label: False
Input: Perodua uemncrZ, Label:",False,False,car,7,4
"Input: office eicfof, Label: True
Input: tundra rntadu, Label: True
Input: Ecuador lEnoior, Label: False
Input: Panama Aaaaar, Label: False
Input: taupe teupa, Label: True
Input: grove rveog, Label: True
Input: rambutan acxtrusm, Label: False
Input: Djibouti Cxvitolu, Label: False
Input: guava uavga, Label: True
Input: Guyana haOaax, Label: False
Input: Paraguay dPdrgglk, Label:",False,False,country,8,5
"Input: office eicfof, Label: True
Input: tundra rntadu, Label: True
Input: Ecuador lEnoior, Label: False
Input: Panama Aaaaar, Label: False
Input: taupe teupa, Label: True
Input: grove rveog, Label: True
Input: rambutan acxtrusm, Label: False
Input: Djibouti Cxvitolu, Label: False
Input: guava uavga, Label: True
Input: Guyana haOaax, Label: False
Input: glen wlmz, Label:",False,False,other,4,4
"Input: office eicfof, Label: True
Input: tundra rntadu, Label: True
Input: Ecuador lEnoior, Label: False
Input: Panama Aaaaar, Label: False
Input: taupe teupa, Label: True
Input: grove rveog, Label: True
Input: rambutan acxtrusm, Label: False
Input: Djibouti Cxvitolu, Label: False
Input: guava uavga, Label: True
Input: Guyana haOaax, Label: False
Input: Ford tHdp, Label:",False,False,car,4,3
"Input: office eicfof, Label: True
Input: tundra rntadu, Label: True
Input: Ecuador lEnoior, Label: False
Input: Panama Aaaaar, Label: False
Input: taupe teupa, Label: True
Input: grove rveog, Label: True
Input: rambutan acxtrusm, Label: False
Input: Djibouti Cxvitolu, Label: False
Input: guava uavga, Label: True
Input: Guyana haOaax, Label: False
Input: Mahindra ezdfntMh, Label:",False,False,car,8,4
"Input: office eicfof, Label: True
Input: tundra rntadu, Label: True
Input: Ecuador lEnoior, Label: False
Input: Panama Aaaaar, Label: False
Input: taupe teupa, Label: True
Input: grove rveog, Label: True
Input: rambutan acxtrusm, Label: False
Input: Djibouti Cxvitolu, Label: False
Input: guava uavga, Label: True
Input: Guyana haOaax, Label: False
Input: teal rpqa, Label:",False,False,color,4,3
"Input: office eicfof, Label: True
Input: tundra rntadu, Label: True
Input: Ecuador lEnoior, Label: False
Input: Panama Aaaaar, Label: False
Input: taupe teupa, Label: True
Input: grove rveog, Label: True
Input: rambutan acxtrusm, Label: False
Input: Djibouti Cxvitolu, Label: False
Input: guava uavga, Label: True
Input: Guyana haOaax, Label: False
Input: Togo qCov, Label:",False,False,country,4,3
"Input: office eicfof, Label: True
Input: tundra rntadu, Label: True
Input: Ecuador lEnoior, Label: False
Input: Panama Aaaaar, Label: False
Input: taupe teupa, Label: True
Input: grove rveog, Label: True
Input: rambutan acxtrusm, Label: False
Input: Djibouti Cxvitolu, Label: False
Input: guava uavga, Label: True
Input: Guyana haOaax, Label: False
Input: creek qkrcv, Label:",False,False,other,5,2
"Input: office eicfof, Label: True
Input: tundra rntadu, Label: True
Input: Ecuador lEnoior, Label: False
Input: Panama Aaaaar, Label: False
Input: taupe teupa, Label: True
Input: grove rveog, Label: True
Input: rambutan acxtrusm, Label: False
Input: Djibouti Cxvitolu, Label: False
Input: guava uavga, Label: True
Input: Guyana haOaax, Label: False
Input: Togo ckAm, Label:",False,False,country,4,4
"Input: office eicfof, Label: True
Input: tundra rntadu, Label: True
Input: Ecuador lEnoior, Label: False
Input: Panama Aaaaar, Label: False
Input: taupe teupa, Label: True
Input: grove rveog, Label: True
Input: rambutan acxtrusm, Label: False
Input: Djibouti Cxvitolu, Label: False
Input: guava uavga, Label: True
Input: Guyana haOaax, Label: False
Input: crimson nnhyysi, Label:",False,False,color,7,5
"Input: office eicfof, Label: True
Input: tundra rntadu, Label: True
Input: Ecuador lEnoior, Label: False
Input: Panama Aaaaar, Label: False
Input: taupe teupa, Label: True
Input: grove rveog, Label: True
Input: rambutan acxtrusm, Label: False
Input: Djibouti Cxvitolu, Label: False
Input: guava uavga, Label: True
Input: Guyana haOaax, Label: False
Input: silver rsipxl, Label:",False,False,color,6,4
"Input: office eicfof, Label: True
Input: tundra rntadu, Label: True
Input: Ecuador lEnoior, Label: False
Input: Panama Aaaaar, Label: False
Input: taupe teupa, Label: True
Input: grove rveog, Label: True
Input: rambutan acxtrusm, Label: False
Input: Djibouti Cxvitolu, Label: False
Input: guava uavga, Label: True
Input: Guyana haOaax, Label: False
Input: guava mbmna, Label:",False,False,fruit,5,4
"Input: office eicfof, Label: True
Input: tundra rntadu, Label: True
Input: Ecuador lEnoior, Label: False
Input: Panama Aaaaar, Label: False
Input: taupe teupa, Label: True
Input: grove rveog, Label: True
Input: rambutan acxtrusm, Label: False
Input: Djibouti Cxvitolu, Label: False
Input: guava uavga, Label: True
Input: Guyana haOaax, Label: False
Input: Estonia zkcEtgb, Label:",False,False,country,7,5
"Input: office eicfof, Label: True
Input: tundra rntadu, Label: True
Input: Ecuador lEnoior, Label: False
Input: Panama Aaaaar, Label: False
Input: taupe teupa, Label: True
Input: grove rveog, Label: True
Input: rambutan acxtrusm, Label: False
Input: Djibouti Cxvitolu, Label: False
Input: guava uavga, Label: True
Input: Guyana haOaax, Label: False
Input: France caenGx, Label:",False,False,country,6,2
"Input: office eicfof, Label: True
Input: tundra rntadu, Label: True
Input: Ecuador lEnoior, Label: False
Input: Panama Aaaaar, Label: False
Input: taupe teupa, Label: True
Input: grove rveog, Label: True
Input: rambutan acxtrusm, Label: False
Input: Djibouti Cxvitolu, Label: False
Input: guava uavga, Label: True
Input: Guyana haOaax, Label: False
Input: Lotus Croys, Label:",False,False,car,5,3
"Input: office eicfof, Label: True
Input: tundra rntadu, Label: True
Input: Ecuador lEnoior, Label: False
Input: Panama Aaaaar, Label: False
Input: taupe teupa, Label: True
Input: grove rveog, Label: True
Input: rambutan acxtrusm, Label: False
Input: Djibouti Cxvitolu, Label: False
Input: guava uavga, Label: True
Input: Guyana haOaax, Label: False
Input: Nissan pfzNsu, Label:",False,False,car,6,4
"Input: office eicfof, Label: True
Input: tundra rntadu, Label: True
Input: Ecuador lEnoior, Label: False
Input: Panama Aaaaar, Label: False
Input: taupe teupa, Label: True
Input: grove rveog, Label: True
Input: rambutan acxtrusm, Label: False
Input: Djibouti Cxvitolu, Label: False
Input: guava uavga, Label: True
Input: Guyana haOaax, Label: False
Input: lychee yreelh, Label:",False,False,fruit,6,2
"Input: office eicfof, Label: True
Input: tundra rntadu, Label: True
Input: Ecuador lEnoior, Label: False
Input: Panama Aaaaar, Label: False
Input: taupe teupa, Label: True
Input: grove rveog, Label: True
Input: rambutan acxtrusm, Label: False
Input: Djibouti Cxvitolu, Label: False
Input: guava uavga, Label: True
Input: Guyana haOaax, Label: False
Input: mauve uzaab, Label:",False,False,color,5,4
"Input: office eicfof, Label: True
Input: tundra rntadu, Label: True
Input: Ecuador lEnoior, Label: False
Input: Panama Aaaaar, Label: False
Input: taupe teupa, Label: True
Input: grove rveog, Label: True
Input: rambutan acxtrusm, Label: False
Input: Djibouti Cxvitolu, Label: False
Input: guava uavga, Label: True
Input: Guyana haOaax, Label: False
Input: Fiat aiFw, Label:",False,False,car,4,2
"Input: office eicfof, Label: True
Input: tundra rntadu, Label: True
Input: Ecuador lEnoior, Label: False
Input: Panama Aaaaar, Label: False
Input: taupe teupa, Label: True
Input: grove rveog, Label: True
Input: rambutan acxtrusm, Label: False
Input: Djibouti Cxvitolu, Label: False
Input: guava uavga, Label: True
Input: Guyana haOaax, Label: False
Input: Chile gHtyv, Label:",False,False,country,5,5
